	er-cv	erytrocyty	hemoglobin	ast	ssn	smoker	relationship	leukocyty	alp	etytr	alt	hbver	indicator	hematokrit	name	weight	trombocyty
7022	49.82149	6.43859	8.48840	47.94575	421-96-5010	Y	single	5.80932	27.12147	8.37318	11.47728	7.26787	1.00000	6.17024	Christopher Wolfe	73.65976	2.10879
7023	45.80331	6.56957	5.63389	53.91140	453-43-8369	Y	divoced	4.08204	80.51955	7.64892	9.97794	7.51918	1.00000	5.86134	Colleen Marshall	35.96874	7.39677
7024	65.09366	4.72862	3.21882	38.58770	166-94-7976	no	married	5.63328	2.36769	7.73082	5.69025	6.44504	0.00000	7.21693	Chloe Frost	17.00872	3.37215
7025	55.79952	5.55801	6.86197	65.05148	886-27-9428	yes	single	5.62974	80.21665	6.32379	10.71274	7.56171	1.00000	6.54562	Calvin Elliott	20.64211	4.07245
7026	68.63271	6.86791	3.87347	47.69667	473-27-0502	no	married	3.77280	8.86731	7.76110	17.10551	6.35980	0.00000	5.60909	Jorge Blake	90.32831	4.02565
7027	46.21876	4.03320	4.20940	42.22766	403-56-8260	yes	separated	5.17370	26.80051	6.78119	9.27903	5.65341	1.00000	6.03114	Kevin Lewis	51.40242	5.66020
7028	64.90612	4.22097	3.23854	34.84311	757-33-3908	no	single	5.03991	12.14692	5.73440	14.94224	2.00648	1.00000	5.17154	Frank Ritter	103.99127	3.60598
7029	64.70358	8.11905	5.00362	48.26406	092-89-6854	no	divoced	4.94701	60.97041	6.75720	29.85464	5.75393	1.00000	5.73096	Christine Mills	100.77588	4.66238
7030	21.11045	6.75807	5.14784	75.54701	504-17-9477	Y	nop	6.02149	57.36557	3.97033	15.88759	6.22555	0.00000	5.41302	Gabriela Snyder	123.93813	6.03201
7031	67.06007	4.55286	4.64868	58.65428	234-31-1870	Y	single	6.05170	42.81613	5.20333	15.47008	6.29542	1.00000	8.07624	Kenneth Calderon	80.65605	6.94300
7032	77.06308	4.40538	6.11066	24.46882	377-87-6060	no	widowed	6.29657	85.07901	6.37517	16.03135	6.69327	1.00000	4.49611	Zachary Ramos	50.63507	5.27813
7033	75.74853	6.37346	4.92469	35.31037	221-05-3957	yes	married	6.65038	49.14023	6.42840	12.89293	6.77082	0.00000	5.63837	Tina Griffin	90.81878	5.01689
7034	74.60137	5.91974	3.87216	43.40755	147-03-6980	Y	divoced	5.54498	21.59776	6.70283	9.99422	4.51918	1.00000	4.42852	Kyle Ibarra	83.00456	4.44759
7035	66.39026	4.86917	6.49804	56.80075	377-87-6060	no	divoced	3.05656	86.56522	6.25399	9.52771	6.96592	1.00000	5.82038	Zachary Ramos	96.15112	4.65166
7036	44.80011	4.86467	6.98563	45.19381	001-66-1158	no	divoced	4.88108	75.71863	7.29345	11.51985	6.94478	1.00000	4.88443	Brianna Price	54.73981	3.90874
7037	53.96408	6.26423	3.51735	40.51992	363-94-5890	yes	separated	6.04151	19.25264	5.04463	11.95434	4.51342	1.00000	5.37865	Erika Gomez	74.96333	6.75240
7038	71.81427	6.13358	4.87458	43.36111	263-53-9465	yes	divoced	4.55242	55.58981	6.19375	10.36309	7.26842	1.00000	5.95487	Mark Williams	62.47307	6.39536
7039	56.53915	5.34276	5.73395	37.30172	013-14-3007	Y	single	5.50522	88.67960	5.38239	12.67087	6.57710	1.00000	4.96136	Susan Schwartz	22.41292	5.71057
7040	31.73113	4.19894	2.52559	54.98551	259-76-9701	yes	divoced	5.72089	15.42359	4.71984	9.90940	4.44569	1.00000	6.48188	Brett Brown	-24.90299	4.19469
7041	77.73088	5.67640	6.35445	53.16244	009-70-9340	Y	divoced	4.83185	85.51741	8.20015	5.47991	7.51858	1.00000	5.26924	Brian Bradley	61.09263	4.54273
7042	35.22382	4.70795	7.65383	44.23910	424-27-6538	no	divoced	6.18505	57.92255	8.07510	13.48633	8.49306	1.00000	5.22579	Edward Jennings	15.10774	2.70249
7043	30.40937	5.43200	4.18263	28.22462	099-35-0830	no	married	5.71948	28.56657	9.90886	18.81039	7.57583	0.00000	6.59465	Kenneth Fernandez	77.70358	6.89910
7044	46.58423	4.88680	3.41794	28.04379	162-66-1571	no	married	6.01356	13.09190	5.38236	9.38605	5.31998	1.00000	6.13705	Kelly Alexander	60.41348	6.39739
7045	57.92917	5.34350	3.63623	56.82669	222-25-2919	no	separated	6.22228	11.69699	6.91109	8.01165	3.56314	1.00000	4.58674	Jessica Kennedy	65.81183	4.20533
7046	48.75566	6.07978	6.64240	57.84100	404-42-6324	no	married	5.20581	93.97013	7.48721	12.74215	7.74994	1.00000	7.10077	William Cooper	73.02037	4.16368
7047	77.43613	6.05259	5.82380	39.37920	367-65-2918	no	married	5.23649	93.48931	4.18624	12.62392	6.66046	1.00000	3.19173	Marie Shepherd	16.58931	5.66658
7048	79.49233	5.51234	3.78044	61.13842	443-94-5434	no	divoced	5.64457	18.59425	6.05236	13.50351	4.22080	1.00000	6.40937	Donna Hill	159.30618	4.91817
7049	53.21791	5.48822	5.06530	33.94134	138-53-8167	Y	married	5.45463	63.95967	5.32435	13.82464	5.30196	0.00000	4.48793	Ashley Mills	8.13860	5.98751
7050	19.62952	5.24459	6.49249	44.05013	047-35-2595	yes	married	6.02981	83.83661	8.53148	6.08636	5.32052	1.00000	5.37287	Edward Elliott	53.39158	3.32109
7051	74.41477	4.11241	6.90639	49.85487	750-22-5709	no	single	6.68527	84.42909	10.41541	12.05450	6.93253	1.00000	6.61743	Breanna Drake	111.10239	2.31853
7052	59.20421	4.40728	6.01408	57.90130	531-10-7861	no	divoced	5.80392	85.25258	5.88521	14.00950	5.95376	1.00000	5.05292	Alexis Gonzalez	63.01394	5.51252
7053	40.10319	5.70291	7.69179	39.43268	132-62-3428	no	separated	4.23203	58.30561	8.23428	14.27835	7.80105	1.00000	6.47652	Thomas Roberts	37.42438	2.90981
7054	57.43840	4.88524	5.33622	65.80408	687-01-6300	no	married	8.09693	74.97593	5.22856	14.22234	5.03411	1.00000	5.12416	Jason Robles	30.16407	6.52231
7055	53.69439	4.46758	5.56987	44.06738	644-14-8211	no	married	6.89323	77.95067	5.50963	10.88407	5.99137	1.00000	4.45098	Jon Martin	53.67517	5.98632
7056	86.14486	6.01442	5.24372	59.62372	627-27-9709	N	divoced	4.85241	69.70250	7.61302	11.04756	5.57216	1.00000		Christian Garza	-3.17659	4.97325
7057	66.37480	5.06449	8.29596	58.84523	160-44-0125	yes	divoced	6.57537	31.85281	9.04248	9.81398	6.77738	1.00000	5.97531	Ashley Reed	81.39287	2.46276
7058	51.35585	6.15280	3.64369	41.19813	069-83-1704	no	divoced	6.19542	9.31896	6.27230	16.81112	6.48520	0.00000	4.71729	Timothy Hurley MD	69.70239	7.19040
7059	53.79168	4.94859	4.41030	49.55457	478-55-5774	yes	divoced	4.79893	32.89069	6.76076	6.85336	4.56227	1.00000	5.51007	Phillip King	18.64446	4.22107
7060	56.57327	5.07767	3.50354	35.24127	007-01-8239	yes	married	6.96814	13.30854	7.87857	10.68815	6.02796	0.00000	4.59112	John Martinez	102.40047	3.81668
7061	31.00403	5.26856	6.55080	56.69474	462-33-9781	Y	single	5.05801	83.89587	8.43088	9.57988	6.72191	1.00000	6.91663	Larry Evans	109.59391	3.27545
7062	68.56495	4.89106	4.64448	30.43139	032-64-4427	yes	single	3.94519	53.74997	5.60440	9.05593	6.76440	0.00000	5.48472	Kathryn Garrett	31.26402	6.55998
7063	41.60250	6.06640	7.18194	77.28841	052-74-3140	Y	widowed	6.04688	71.39140	8.16173	13.56515	7.45253	0.00000	5.46566	Anita Foster	74.91261	6.75061
7064	32.33679	5.98797	6.21315	58.29522	798-72-9002	no	single	6.15023	87.80423	7.48600	12.89380	7.05417	1.00000	4.58419	Aimee Moran	81.14660	4.84391
7065	53.78554	6.43820	3.72567	50.00830	432-35-6576	no	married	6.21652	23.67667	6.66750	16.96023	2.16247	1.00000	4.66575	Jose Davis	85.09860	3.49409
7066	46.40139	6.90625	4.29679	37.92730	627-33-5752	no	nop	5.24613	31.41171	6.08700	20.21536	5.59682	1.00000	4.90489	Mary Smith	52.75101	5.87013
7067	48.60115	4.71870	3.71490	40.95915	735-80-7667	no	married	4.52696	16.28674	6.87391	8.65146	7.11708	0.00000	6.33975	Jason Grant	45.68117	7.18048
7068	54.04525	5.05903	3.54883	40.33323	557-85-6437	no	divoced	5.40541	12.61527	6.12798	10.91923	6.12382	1.00000	4.66085	Lisa Brown	105.30887	5.80227
7069	24.95157	5.90499	6.55338	57.91281	531-04-7554	yes	divoced	6.43218	85.82512	7.61673	16.18705	5.83845	1.00000	6.47389	Michael Parker	65.94229	3.37401
7070	60.44775	7.44451	6.81741	33.57162	238-80-8291	no	divoced	5.41036	83.02912	5.37323	23.47967	5.55444	1.00000	4.15402	Shelby Bryan	54.69708	5.00723
7071	39.95791	4.77884	4.63195	55.60992	291-55-6706	no	married	5.97622	48.19583	7.98152	12.71338	7.87821	0.00000	6.97937	Jessica Cox	99.44717	7.11799
7072	45.45721	5.93949	7.49109	73.16454	282-23-1715	no	married	4.44645	61.27682	6.86511	9.92629	7.88209	1.00000	4.88366	Todd Cantrell	4.34214	3.14612
7073	61.00400	4.10726	5.41645	66.42422	422-37-1841	no	widowed	5.44014	77.36371	7.08279	12.85844	6.76253	1.00000	5.32457	Dwayne Smith	97.24556	5.88459
7074	45.93775	6.31041	5.83277	56.40982	588-60-5361	no	divoced	5.41537	94.32488	5.50285	10.54703	7.63805	0.00000	5.25208	Christopher Arnold	109.11083	5.20282
7075	44.21660	5.38897	4.27327	46.23282	265-90-8136	yes	divoced	6.04221	33.99001	6.56935	10.58676	4.23483	1.00000	6.98821	Timothy Smith	62.52968	4.40235
7076	42.06123	4.63019	3.12947	51.88117	849-19-5155	Y	single	5.08695	7.85367	4.51530	13.55484	4.08799	1.00000	4.99058	Roy Hartman	99.33119	4.60147
7077	18.34610	6.84807	7.07931	65.94993	117-96-4991	no	married	6.81982	75.16055	7.17886	22.83485	7.39386	1.00000	4.79871	Jeffrey Hammond	27.95844	3.76413
7078	65.30300	5.10172	7.82354	28.24930	530-52-6944	Y	nop	4.34318	55.33725	8.34543	11.93714	7.49123	1.00000	5.97053	Amanda Riggs	-14.67319	2.74621
7079	45.85854	4.76261	7.55087	47.10131	306-12-9565	Y	divoced	5.15312	56.77341	7.00063	4.48795	7.50640	1.00000	4.26499	Erin Mathis	77.69573	3.23892
7080	56.64922	5.66855	4.51450	33.63217	263-17-0836	Y	single	6.20052	42.44878	6.84155	11.04131	7.77816	0.00000	6.44934	Loretta Baker	67.50262	2.96955
7081	30.83432	6.54697	2.83264	55.26248	379-72-7377	no	nop	6.36864	14.17950	4.85970	19.21808	3.80485	1.00000	6.20959	Margaret James	102.21603	5.81025
7082	55.38493	4.79676	7.36848	70.08053	176-26-7977	N	single	6.30511	74.81851	6.67024	12.47930	7.17448	1.00000	5.65884	Jerry Schultz	53.90680	3.55597
7083	48.84997	6.43747	7.68587	54.06160	023-57-8134	yes	separated	5.78602	58.88098	7.57216	14.02096	7.06611	1.00000	5.51260	Darren Bennett	128.95810	3.22010
7084	50.73056	7.15792	7.26867	69.59608	810-95-6242	yes	single	4.98419	72.79744	8.04538	18.03202	7.41090	1.00000	3.37559	Robert Smith	70.76446	3.34195
7085	55.50653	6.28054	4.93266	54.48680	453-33-8202	yes	divoced	4.85283	53.04055	7.80826	14.33958	5.03910	1.00000	4.33043	Isabella Vasquez	67.76335	4.72450
7086	64.32066	6.32556	4.85605	38.71873	709-42-9231	no	divoced	5.37966	47.44983	8.01943	13.14645	7.53140	0.00000	5.86973	Tara Johnson	76.68759	7.87354
7087	52.54636	6.05686	5.06604	69.30447	237-63-3496	Y	widowed	5.07064	63.27499	5.43371	12.84872	6.75499	1.00000	5.56677	Jennifer Bennett	47.33897	6.38918
7088	54.93305	6.93678	7.91179	49.68802	844-97-0301	no	nop	5.67093	56.32518	8.27664	14.47213	7.77240	0.00000	3.98873	Kristin Ramirez	12.33241	2.60899
7089	64.29037	4.36575	4.09739	58.56619	824-11-4480	no	married	5.90622	34.88571	8.55930	11.02511	5.88891	0.00000	4.75383	Adam Richardson	79.64848	6.07825
7090	37.98746	5.36762	6.74013	37.36377	228-28-4295	no	married	6.72715	83.13982	7.20706	7.58915	7.06284	1.00000	5.02549	Dillon Zhang	28.11880	4.28112
7091	58.88770	5.00859	5.13996	58.27809	510-51-8193	no	widowed	6.33484	71.37121	7.06411	12.99493	5.69222	1.00000	4.45559	Laura Wheeler	49.10865	
7092	40.69110	5.48225	3.63419	47.08613	309-50-3983	no	separated	6.50624	14.48170	7.21021	13.36681	6.61651	0.00000	5.32995	Theodore Young	31.81968	3.66980
7093	34.64404	4.83430	4.88114	56.84953	458-59-9952	no	widowed	5.27808	54.11136	5.47984	8.44054	7.85676	0.00000	5.56251	Casey Anderson	76.66832	4.21461
7094	44.00309	4.01113	6.75982	60.24782	372-30-0999	no	single	4.32031	93.28410	5.78015	9.97959	6.93649	1.00000	6.32936	Laurie Ayers	-4.04356	4.35246
7095	53.02867	3.99799	6.39625	73.88261	756-60-9131	yes	widowed	5.28988	95.50412	6.20367	14.27302	8.29475	1.00000	4.66803	Logan Price	74.35661	4.47006
7096	71.87636	5.79896	5.66970	55.69907	491-61-6100	Y	nop	5.06515	84.01843	7.59830	9.86066	4.82776	1.00000	3.68891	Stephen Vincent	98.46368	4.45248
7097	45.54609	6.00942	3.67448	54.25877	481-64-1474	no	nop	5.29358	11.79739	6.39173	13.16694	7.68811	1.00000	8.77337	David White	133.07731	2.69792
7098	44.44786	3.90197	5.09317	51.25289	489-36-7796	Y	single	6.06693	67.17083	4.99845	10.56852	6.21766	1.00000	6.37702	Sabrina Brown	66.91448	6.39946
7099	51.15570	6.59958	4.01025	60.64122	044-75-4802	yes	married	7.19298	27.40748	6.92368	14.48599	7.25892	0.00000	6.20913	Rachel Banks	47.13712	3.43481
7100	67.10375	6.28498	3.67580	44.43665	669-84-1540	yes	single	5.56323	14.92648	6.30490	15.61163	4.29777	1.00000	6.36228	Sheila Wells	68.71089	5.72634
7101	35.55061	4.90689	3.07622	50.14435	304-30-0829	no	divoced	4.73956	10.60241	6.90384	9.97171	6.97566	0.00000	5.86776	Laura Curtis	61.35902	7.71714
7102	56.07269	5.12584	8.49954	29.96722	037-80-5936	Y	single	3.93724	25.74475	7.46475	8.62285	7.05245	1.00000	4.88608	George Bennett	15.91249	2.20062
7103	42.19661	5.81496	2.68443	70.19950	383-62-8150	yes	single	3.84637	10.50607	5.48652	6.92984	5.38691	1.00000	5.36226	William Clark	117.27323	5.78870
7104	38.04658	6.31293	1.94833	55.75652	009-90-3559	no	divoced	5.48878	37.49663	5.89830	20.74841	7.02265	0.00000	5.82454	Ryan Davidson	49.04869	7.37272
7105	43.48880	6.73335	4.02499	42.43378	290-83-8823	Y	divoced	6.94519	23.20411	7.25907	14.65196	6.97646	0.00000	5.24932	Diane Baker	70.98100	3.62332
7106	15.07407	6.52059	4.64293	49.74523	724-34-0580	no	nop	5.71390	45.69293	6.56849	13.90386	6.56759	0.00000	5.73293	Mr. Sean Hickman Jr.	73.88649	4.90358
7107	40.81940	4.33161	4.28392	46.64045	047-41-5979	no	single	6.84081	24.53056	6.72721	12.36089	7.52475	0.00000	5.41643	Brett Baker	92.52720	3.19111
7108	64.45577	6.08556	6.85302	58.99777	556-75-8811	no	separated	5.14591	87.27688	5.98171	12.61320	5.93676	1.00000	4.32581	Francisco Burgess	78.27354	4.39569
7109	48.79504	4.23583	5.57316	48.90960	551-57-7586	Y	married	4.91051	79.78885	4.92082	12.82942	8.60331	1.00000	4.80273	Jonathan Grimes	19.75819	4.99522
7110	57.06898	4.45070	3.69974	32.36682	032-65-4482	Y	divoced	6.55228	18.16311	6.85290	10.31541	6.93947	0.00000	6.60286	Michael Smith	76.22979	3.56695
7111	39.29949	5.05703	5.24339	50.50646	548-60-7253	no	married	5.91571	73.23792	4.65286	10.49990	5.87795	1.00000	6.09075	Shannon Medina	97.40881	6.56198
7112	91.17228	4.99347	4.94761	53.53353	798-80-5198	no	married	6.07019	59.31934	7.68258	11.18089	5.62903	1.00000	5.24346	Nicholas Rodgers	39.45499	3.48403
7113	40.67551	5.86480	7.19393	61.25129	004-68-9846	N	single	6.15965	74.91184	7.95397	10.58934	6.34060	1.00000	5.40030	Michael Zhang	98.10065	3.93547
7114	53.34794	6.38571	2.13730	40.94255	032-64-4427	Y	married	6.88540	33.39985	4.09366	14.33225	3.98784	1.00000	5.72601	Kathryn Garrett	56.94094	7.33229
7115	60.48092	7.19260	4.08407	34.53621	003-55-8570	no	divoced	5.30547	27.78043	6.51680	20.21551	4.40521	1.00000	4.92347	Miss Denise Hernandez	89.53314	5.30175
7116	47.30924	6.96512	8.17635	49.03683	314-57-2579	Y	separated	4.46651	33.19488	6.75404	14.73498	6.45592	1.00000	6.04051	Gordon Berg	86.91762	2.87479
7117	63.48615	4.57633	2.97774	46.00615	330-48-1258	Y	widowed	6.38178	6.09272	8.15307	10.19388	8.06145	0.00000	6.33544	Joanna Wiggins	93.17826	8.15423
7118	44.07635	6.71627	5.64683	49.53671	160-50-8389	no	single	6.29809	87.98615	5.40590	17.61917	6.79913	1.00000	6.80151	Christina Taylor	47.24922	5.60471
7119	62.38888	5.73863	4.03107	40.66107	160-13-8989	no	married	4.94851	23.11214	6.68866	10.93467	4.25023	1.00000	6.45748	Lori Palmer	86.35308	3.25380
7120	11.93311	4.26676	2.42512	52.69447	848-58-2176	yes	married	5.46402	18.78687	9.00806	9.50951	5.09555	0.00000	4.24250	John Wood	75.14519	3.83534
7121	42.98181	5.31585	7.01679	49.68145	882-14-0078	no	divoced	5.54530	74.37676	9.32216	5.57644	7.42554	1.00000	6.84101	Karen Hall	61.94027	3.60875
7122	55.81661	5.60990	3.32391	68.03458	437-48-9762	yes	nop	5.85585	8.39664	6.06114	3.20341	3.89830	1.00000	5.69937	Gabriel Donaldson	102.44255	4.88844
7123	36.28943	6.70554	3.72586	56.43852	685-68-2317	no	single	6.77565	18.33180	7.82713	13.01911	8.48832	0.00000	6.27173	Laura Ware MD	38.93866	7.89991
7124	42.93608	4.56126	2.72613	69.47673	310-96-9887	no	widowed	5.78976	12.83866	4.58650	9.79660	4.33505	1.00000	5.98097	Bailey Miller	69.56668	7.27708
7125	49.36272	4.78405	6.27902	67.32656	407-09-9240	no	single	5.28491	87.10563	5.09937	10.18696	8.02254	0.00000	6.01792	Danielle Kaufman	42.92766	5.13496
7126	23.10436	4.87302	5.65690	50.66547	595-14-2814	Y	widowed	6.18851	82.84910	6.60862	12.03568	7.80011	1.00000	5.11572	Geoffrey Allen	115.35380	5.35637
7127	41.98632	3.44556	4.03966	69.68852	205-70-4490	Y	single	5.33034	19.40462	6.68713	12.39205	5.89118	0.00000	5.31626	Jonathan Henry	91.21896	5.39885
7128	49.79517	5.58249	3.34261	69.08130	387-31-7716	Y	divoced	3.48362	12.39927	4.87324	11.22061	6.56506	0.00000	7.21327	Andrew Johnson	24.85706	5.97149
7129	42.90587	4.15953	4.91323	45.02080	851-30-1675	Y	divoced	4.41814	50.92587	8.37590	10.58892	5.24103	1.00000	4.73965	Kelli Munoz	61.37380	3.54233
7130	48.93188	5.33165	8.35615	22.18610	668-06-4061	no	nop	5.29876	20.66629	5.90961	15.81131	7.70101	0.00000	6.67627	Ann Glass	84.83371	7.05110
7131	73.82140	6.16784	3.25110	38.12945	852-35-5131	no	divoced	4.89925	8.80526	6.86848	10.44020	3.15800	1.00000	6.18313	Kyle Weaver	103.25638	4.99751
7132	45.23907	6.58392	6.32641	70.51493	562-17-7095	no	married	5.87178	87.23721	7.42155	14.26657	7.52382	1.00000	5.04284	Tracy Hoffman	117.06786	4.41339
7133	32.08767	6.52207	2.98603	48.49714	839-82-6950	no	separated	7.03585	2.40639	8.79229	9.67541	5.29293	0.00000	4.94976	David Cook	34.57986	3.95083
7134	40.08917	5.84909	7.21795	59.99434	671-52-0060	yes	separated	6.97426	69.23166	5.29067	12.03493	5.67546	1.00000	7.75015	Joshua Campos	67.53108	4.31061
7135	43.77495	4.70495	6.74294	53.79255	370-77-4439	Y	nop	5.08398	87.80105	6.28387	10.37275	6.50589	1.00000	5.59090	Lisa Carter	92.72249	4.57889
7136	45.59071	5.01533	6.24385	26.08339	067-29-7497	no	widowed	5.56179	87.33031	6.75217	13.35929	6.69194	1.00000	6.50614	Noah Austin	143.16754	4.92209
7137	59.25099	6.17903	5.30195	40.72627	047-41-5979	no	divoced	4.92654	69.61455	7.66888	11.16182	4.23910	1.00000	3.56787	Brett Baker	69.36756	4.20082
7138	58.19186	5.41171	9.09195	52.77651	788-38-2970	no	nop	6.99273	12.91674	7.56616	12.52741	7.56443	1.00000	6.27458	Phillip Grant	14.83042	1.35069
7139	42.22697	3.99936	4.14774	40.34152	267-28-3495	Y	married	5.82445	30.96281	5.77412	13.22294	3.75595	1.00000	5.00606	Benjamin Lee	127.36297	3.83252
7140	62.54952	7.21195	3.09830	65.27988	386-99-0114	Y	divoced	5.94859	16.10879	5.06102	20.49716	2.74862	1.00000	5.53997	Tony Phillips	14.62152	4.71926
7141	43.05380	5.83215	7.83981	54.74637	565-59-6138	yes	married	3.88306	54.27319	7.80061	8.72224	7.54945	1.00000	6.16783	Dustin Barnes	82.07028	2.93963
7142	29.87526	4.32011	3.48804	49.75854	731-96-9775	no	divoced	5.32427	13.15406	7.56334	9.76927	5.54575	0.00000	5.28403	Courtney Rogers	49.29823	4.98206
7143	59.40781	5.07964	4.46677	49.73271	395-86-1184	no	married	5.83128	40.07555	6.53182	13.10006	6.21429	0.00000	4.35720	Tricia Griffin	47.28336	5.41556
7144	30.52066	6.56450	7.14857	46.51238	175-42-8117	yes	single	6.86511	73.99304	8.61071	10.86146	7.25565	1.00000	5.34063	Stephen Stevenson	124.55834	3.64740
7145	37.80331	4.48931	3.53255	42.71958	429-04-0657	yes	nop	4.21209	15.57188	7.47689	8.91481	6.13430	0.00000	4.45408	John Hudson	117.56010	4.16871
7146	44.37075	6.60435	5.75693	42.56651	523-32-1742	yes	separated	5.81883	82.15584	9.09582	18.94006	4.49933	1.00000	5.98006	Rachel White	29.44295	3.41522
7147	50.89914	6.97663	7.02127	63.17964	897-45-7837	no	divoced	5.98831	82.78618	7.51821	15.65887	7.98463	1.00000	4.85087	Danielle Jensen	57.59911	3.41523
7148	33.81775	5.36723	3.41463	51.33842	474-64-0267	yes	divoced	5.36479	7.69962	5.37615	12.86733	3.54873	1.00000	4.99202	Stephanie Charles	85.48486	4.16097
7149	46.07510	6.07680	6.08111	41.11725	047-35-2595	N	divoced	6.67646	92.98087	6.22139	15.03175	8.03717	1.00000	6.17675	Edward Elliott	70.61574	4.70218
7150	51.27168	5.65426	3.95968	38.69564	054-94-9166	N	nop	4.52539	25.25392	6.78147	16.61210	7.25352	0.00000	5.00691	Matthew Holt	106.79129	3.39245
7151	50.49576	6.34914		46.53821	306-56-4649	no	single	6.06178	18.67654	6.73897	15.35706	3.74057	1.00000	4.41048	Glenda Brewer	84.05332	4.28050
7152	69.75756	5.02130	5.16257	63.12934	686-30-5765	no	nop	4.01154	60.87986	7.33191	17.85145	4.47780	1.00000	6.12428	Aaron Parsons	63.24037	4.26186
7153	51.47505	5.26241	5.61233	70.32436	641-93-2343	no	widowed	5.15594	82.93960	6.71713	8.93129	6.76128	1.00000	5.71843	Patrick Smith	100.80183	5.75710
7154	43.46193	4.04520	3.39405	62.70789	651-74-0352	yes	nop	5.25156	10.48901	8.37488	9.82807	5.04659	0.00000	6.96542	Jessica Sharp	42.92573	4.87606
7155	69.59641	6.07561	7.73878	35.88983	876-99-1354	yes	separated	7.32851	56.72135	6.77589	6.41766	6.36442	1.00000	5.50189	Timothy Marshall	60.64265	3.40792
7156	68.31454	4.22313	5.47185	56.34708	282-68-8985	no	married	5.78656	78.64054	7.84478	11.63147	4.40851	1.00000	8.59925	Thomas Sanchez	70.80080	3.21273
7157	40.88437	5.15568	6.73399	51.48290	092-44-2238	yes	divoced	5.52997	92.74531	7.45985	10.17969	6.98734	1.00000	6.81759	Joshua Vega	56.86919	4.37291
7158	41.72814	3.89944	4.40470	40.95000	574-20-5200	yes	widowed	6.86925	33.73897	7.22567	8.89207	6.37514	0.00000	5.07115	Jennifer Vaughn	44.49893	4.58776
7159	33.30438	4.49599	7.52520	69.56632	743-99-5124	no	separated	6.39822	62.84479	7.06094	7.81462	5.87942	1.00000	6.71074	Mary Sutton	90.15696	3.78305
7160	33.53290	6.64339	6.77086	45.36144	529-29-5967	no	nop	4.73857	79.59436	3.87887	15.65795	4.58454	1.00000	5.31470	Cindy Bell	107.63203	5.37324
7161	29.36340	6.51132	6.94880	46.20478	163-68-2635	yes	nop	6.33113	78.47842	6.31115	16.08280	6.50031	1.00000	6.03469	Ashley Boyd	69.16730	4.35827
7162	9.80463	4.90134	3.82050	43.04153	822-45-6165	Y	widowed	5.28182	18.81813	5.44856	15.73821	3.18696	1.00000	7.39152	Christopher Collier	26.34953	6.33090
7163	32.49418	5.81601	2.48130	43.89568	534-72-5005	no	divoced	5.39306	20.11002	4.11675	12.26300	1.59230	1.00000	6.07839	Michael Hayes	37.82400	5.45267
7164	38.32253	4.09607	4.51271	60.20631	414-95-8039	no	divoced	5.80391	49.36984	6.81140	11.56213	6.21878	0.00000	5.34668	Mark Stone	95.12125	5.12037
